,order_id,duty,driver_id,product_id,city_id,normal_distance,gmv,is_anycar,team_id,biz_status,sp_flag,is_valid,driver_grade,avg_d_five_star,avg_d_becompliant,avg_d_compliant,apr_uid,dif_birth_time,dif_work_time,os_type
1488,17620309550163.0,0,564037450072064.0,3,34,5.4,16.56,0,1,1,1,0,6,1.571428571,0.0,0.0,734362.0,11.21116898,485.5219444,new_sys
1489,17620309585930.0,0,580542348768162.0,3,5,3.7,14.54,0,1,1,1,0,6,1.125,0.0625,0.0,735988.0,11.21208333,280.2765278,new_sys
1490,17620309696290.0,0,565409950664902.0,3,2,7.3,25.24,0,1,1,1,1,6,1.692307692,0.0,0.0,734346.0,11.209016199999999,993.1617244999999,new_sys
1491,17620309726128.0,0,562950074947745.0,1,5,1.8,19.4,0,3,1,1,1,5,0.0,1.0,0.0,721982.0,11.21135417,1466.558079,new_sys
1492,17620309778237.0,0,565008421888479.0,3,35,14.5,39.91,0,1,1,1,1,7,2.411764706,0.058823529000000006,0.117647059,721986.0,11.21059028,1037.300938,new_sys
1493,17620309780167.0,0,580542444292512.0,3,11,7.8,20.52,0,1,1,1,0,6,2.5,0.0,0.0,735986.0,11.21055556,233.44256940000002,new_sys
1494,17620309808487.0,0,565731820832257.0,3,47,3.4,9.0,0,1,1,1,1,6,2.1818181819999998,0.0,0.0,734438.0,11.21003472,934.5513657,new_sys
1495,17620309824326.0,0,580542450602374.0,3,2,9.4,35.92,0,3,1,1,0,6,1.2352941179999999,0.0,0.0,736010.0,11.20875,223.2109259,new_sys
1496,17620309828308.0,0,580542158057958.0,3,2,8.9,40.92,0,3,1,1,0,6,1.55,0.0,0.0,736046.0,11.21081019,471.5064352,new_sys
1497,17620310137029.0,0,580542342829518.0,3,47,0.1,0.0,0,3,1,1,0,6,2.545454545,0.045454545,0.0,736078.0,11.20594907,207.60550930000002,new_sys
1498,17620310196929.0,0,566094929598454.0,3,2,5.4,20.87,0,8,1,1,1,6,1.363636364,0.03030303,0.0,734366.0,11.20662037,854.3400116,new_sys
1499,17620310316771.0,0,566140302198156.0,3,38,2.8,8.0,0,1,1,1,1,6,2.0,0.076923077,0.0,735976.0,11.20571759,864.4309954,new_sys
1500,17620310625670.0,0,565383892312591.0,3,2,5.8,25.69,0,3,1,1,1,6,1.275862069,0.0,0.0,736010.0,11.201296300000001,999.1367014,new_sys
1501,17620310973103.0,0,567950084896908.0,3,2,1.3,16.0,0,3,1,1,1,6,2.047619048,0.0,0.0,734380.0,11.19953704,695.2606829,new_sys
1502,17620311002978.0,0,580542423870539.0,3,11,2.1,9.0,0,3,1,1,0,6,1.6,0.1,0.0,736086.0,11.19767361,166.2372106,new_sys
1503,17620311283079.0,0,563830295896064.0,3,5,1.7,11.0,0,3,1,1,1,6,1.904761905,0.0,0.0,736068.0,11.19554398,1273.513252,new_sys
1504,17620312221400.0,0,565930938604535.0,3,9,2.4,6.0,0,1,1,1,0,6,1.684210526,0.21052631600000002,0.0,734436.0,11.18800926,299.54898149999997,new_sys
1505,17620312891575.0,0,580542140406950.0,3,23,1.0,11.5,0,1,1,1,0,6,2.416666667,0.083333333,0.0,736064.0,11.17938657,568.655787,new_sys
1506,17620313043729.0,0,563649652531202.0,3,2,8.2,25.36,0,3,1,1,1,6,1.333333333,0.0,0.0,736066.0,11.17822917,1305.37647,new_sys
1507,17620313885884.0,0,563779595337728.0,3,9,2.7,11.0,0,1,1,1,1,6,1.875,0.0625,0.0625,726156.0,11.16864583,1282.346319,new_sys
1508,17620314438421.0,0,565796730116247.0,3,47,4.3,11.12,0,1,1,1,1,6,2.666666667,0.041666667000000004,0.041666667000000004,734438.0,11.16203704,202.2979167,new_sys
1509,17620314930437.0,0,580542291277003.0,3,9,1.6,7.65,0,1,1,1,0,6,2.4285714290000002,0.047619048,0.0,0.0,11.15810185,364.22842589999993,old_sys
1510,17620315573399.0,0,564816379249990.0,3,47,3.1,10.2,0,1,1,1,1,6,1.6521739130000002,0.17391304300000002,0.0,736054.0,11.15114583,1099.264433,new_sys
1511,17620315850828.0,0,566254393626703.0,3,20,4.2,18.92,0,1,1,1,1,6,2.411764706,0.0,0.0,734346.0,11.14865741,896.9993056,new_sys
1512,17620315873763.0,0,563820337827843.0,3,23,3.5,9.0,0,3,1,1,1,6,2.0,0.041666667000000004,0.0,735974.0,11.15047454,1275.255949,new_sys
1513,17620316231413.0,0,580542166939201.0,3,23,8.4,25.36,1,1,1,1,0,6,2.481481481,0.111111111,0.0,736066.0,11.14586806,528.2940162,new_sys
1514,17620316267811.0,0,564612819919237.0,3,2,3.5,13.0,0,1,1,1,0,6,0.5,0.038461537999999997,0.076923077,735984.0,11.14655093,461.44614580000007,new_sys
1515,17620316458846.0,0,567950002593901.0,1,35,16.2,60.66,0,0,1,1,1,5,0.0,1.0,0.0,722000.0,11.14152778,761.1566782000001,new_sys
1516,17620316749392.0,0,563782608683009.0,3,9,8.4,22.42,0,1,1,1,1,6,1.5555555559999998,0.0,0.0,735962.0,11.14060185,896.9993056,new_sys
1517,17620316951769.0,0,580542429477197.0,3,2,14.7,48.08,0,1,1,1,0,6,1.470588235,0.0,0.0,736054.0,11.1394213,243.2709375,new_sys
1518,17620317055462.0,0,565847925459083.0,3,23,2.3,12.6,0,3,1,1,1,6,2.285714286,0.0,0.0,0.0,11.13741898,908.3872106000001,old_sys
1519,17620317190283.0,0,580542432493847.0,3,47,3.5,11.32,0,1,1,1,0,6,2.454545455,0.045454545,0.0,736060.0,11.13467593,237.5389352,new_sys
1520,17620318893342.0,0,566109239649811.0,3,23,13.2,41.63,0,3,1,1,1,6,2.481481481,0.074074074,0.074074074,735974.0,11.11704861,593.646169,new_sys
1521,17620319403736.0,0,564744040165236.0,3,2,11.3,37.47,0,1,1,1,0,6,2.142857143,0.0,0.0,736046.0,11.115266199999999,1106.479595,new_sys
1522,17620319945168.0,0,580542504702082.0,1,2,5.1,33.01,0,1,1,1,0,5,2.0084106807931836,0.0522585825836226,0.05672455741200097,707060.0,11.10841435,168.4195833,new_sys
1523,17620320337235.0,0,563930033430529.0,3,2,3.7,13.0,0,3,1,1,0,6,2.842105263,0.10526315800000001,0.0,735986.0,11.10482639,1084.34765,new_sys
1524,17620320548587.0,0,565883192219545.0,4,2,5.7,20.49,0,1,1,1,1,6,1.307692308,0.076923077,0.0,736038.0,11.10313657,909.4240509,new_sys
1525,17620320573196.0,0,580542529296735.0,3,23,2.9,9.0,0,1,1,1,0,6,2.625,0.041666667000000004,0.0,736064.0,11.10335648,154.37098380000003,new_sys
1526,17620321005058.0,0,566005050911538.0,3,47,8.4,22.6,0,1,1,1,1,6,2.388888889,0.0,0.0,734352.0,11.09642361,888.3358332999999,new_sys
1527,17620321225068.0,0,567950077364088.0,3,5,8.6,26.32,0,3,1,1,0,6,1.466666667,0.066666667,0.0,735996.0,11.09516204,626.2261342999999,new_sys
1528,17620322899641.0,0,566157875292521.0,3,32,9.3,31.04,0,3,1,1,0,6,2.32,0.0,0.0,736066.0,11.07627315,490.4853819,new_sys
1529,17620323019325.0,0,567950173458710.0,4,7,1.6,9.0,0,3,1,1,0,6,3.0,0.192307692,0.038461537999999997,735948.0,11.07574074,508.56447919999994,new_sys
1530,17620323160804.0,0,563849173012484.0,3,23,3.4,12.71,0,1,1,1,1,6,2.47826087,0.043478261,0.260869565,736042.0,11.07393519,1143.589549,new_sys
1531,17620324087529.0,0,567950086589394.0,4,34,21.5,76.02,0,1,1,1,0,6,1.642857143,0.14285714300000002,0.0,735976.0,11.06226852,471.2873727,new_sys
1532,17620324136466.0,0,565366188747128.0,3,2,19.7,86.82,0,3,1,1,1,6,1.5,0.045454545,0.0,736012.0,11.05966435,926.2379167000001,new_sys
1533,17620324396562.0,0,563876093759489.0,3,2,23.7,88.02,0,1,1,1,1,6,1.7222222219999999,0.111111111,0.0,734358.0,11.05930556,1117.381597,new_sys
1534,17620324471988.0,0,564763294761552.0,1,5,19.7,113.62,0,1,1,1,1,5,0.0,1.0,0.0,707060.0,11.05907407,1074.461898,new_sys
1535,17620325773172.0,0,563600157900800.0,3,2,6.9,29.91,0,3,1,1,1,6,1.4827586209999999,0.0,0.0,734356.0,11.04115741,1193.579086,new_sys
1536,17620326287201.0,0,580542314923810.0,3,11,9.6,26.48,0,3,1,1,0,6,2.105263158,0.0,0.0,734438.0,11.03267361,346.535081,new_sys
1537,17620326550263.0,0,567950177524085.0,3,2,8.4,32.06,0,3,1,1,1,6,1.615384615,0.23076923100000002,0.153846154,736054.0,11.02841435,600.408831,new_sys
1538,17620327093351.0,0,566254480595673.0,3,9,3.7,9.87,0,1,1,1,1,6,2.153846154,0.0,0.384615385,734428.0,11.0196875,896.9993056,new_sys
1539,17620328420829.0,0,580542173428739.0,3,2,10.4,37.86,0,1,1,1,0,6,1.375,0.0625,0.1875,734436.0,10.98655093,348.0339236,new_sys
1540,17620328552757.0,0,564804457409703.0,3,2,3.8,15.97,0,1,1,1,0,6,1.733333333,0.0,0.0,735988.0,10.98956019,318.2682292,new_sys
1541,17620328752874.0,0,565557295324382.0,3,2,8.0,32.55,0,3,1,1,1,6,1.111111111,0.0,0.111111111,735974.0,10.98356481,967.4083796,new_sys
1542,17620330391162.0,0,565795102201367.0,3,9,26.7,69.56,0,1,1,1,0,7,2.0,0.0,0.0,736068.0,10.94329861,916.0662269,new_sys
1543,17620330494431.0,0,567950193638480.0,3,23,2.4,12.5,0,1,1,1,1,6,2.666666667,0.055555556,0.0,736046.0,10.93826389,579.2557986,new_sys
1544,17620330568506.0,0,580542175770187.0,3,47,4.2,18.06,0,1,1,1,0,6,1.3,0.05,0.25,735976.0,10.93491898,490.393912,new_sys
1545,17620330658285.0,0,565137369472805.0,3,5,21.6,79.28,0,3,1,1,1,6,1.388888889,0.166666667,0.0,736026.0,10.93844907,606.6321296,new_sys
1546,17620335275801.0,0,566254375147181.0,3,2,34.0,123.35,0,3,1,1,0,6,1.8,0.0,0.0,736064.0,10.75398148,896.9993056,new_sys
1547,17620335719183.0,0,566254439962128.0,3,9,11.7,27.55,0,1,1,1,1,6,2.066666667,0.0,0.0,735992.0,10.72582176,896.9993056,new_sys
1548,17620335775767.0,0,580542346446477.0,3,20,7.9,29.96,0,1,1,1,0,6,2.3181818180000002,0.0,0.0,734358.0,10.72907407,293.2334838,new_sys
1549,17620335821008.0,0,565971301501557.0,3,47,8.2,22.31,0,1,1,1,0,6,2.454545455,0.0,0.0,735978.0,10.73033565,892.3852314999999,new_sys
1550,17620336689045.0,0,566293390303008.0,3,2,18.9,55.24,0,1,1,1,1,6,1.55,0.05,0.05,734438.0,10.7037037,837.4269792,new_sys
1551,17620336856434.0,0,565791148999883.0,3,23,3.1,13.89,1,3,1,1,1,6,2.0,0.0,0.0,734356.0,10.69575231,925.1742130000001,new_sys
1552,17620337128678.0,0,564369253214528.0,3,5,4.2,22.35,0,1,1,1,1,6,1.526315789,0.052631579000000005,0.0,735974.0,10.69453704,1167.307164,new_sys
1553,17620337553836.0,0,565375697956777.0,3,34,3.9,13.3,0,3,1,1,1,6,1.5,0.0,0.0,735976.0,10.68886574,1000.5037039999999,new_sys
1554,17620337840249.0,0,564050367483904.0,3,23,1.9,12.5,0,1,1,1,1,6,1.80952381,0.0,0.0,734438.0,10.68538194,1234.2970369999998,new_sys
1555,17620338230887.0,0,563815277658116.0,3,34,6.1,21.95,0,1,1,1,0,6,1.428571429,0.071428571,0.071428571,735974.0,10.68116898,476.2685995,new_sys
1556,17620338926254.0,0,563808761880576.0,3,23,7.5,24.63,0,1,1,1,0,6,2.92,0.0,0.04,734360.0,10.67238426,291.234537,new_sys
1557,17620338939672.0,0,563678252761088.0,3,2,19.1,60.73,0,3,1,1,1,6,2.090909091,0.0,0.0,735994.0,10.67494213,907.4530323999999,new_sys
1558,17620339003324.0,0,580542259592988.0,3,23,2.8,14.3,0,3,1,1,0,6,1.52,0.04,0.0,734428.0,10.6747338,440.4477778,new_sys
1559,17620339261876.0,0,565358045037103.0,3,23,18.1,55.55,0,1,1,1,0,6,2.5714285709999998,0.0,0.0,726128.0,10.67197917,384.24917819999996,new_sys
1560,17620339350495.0,0,563894632910848.0,3,2,2.8,16.0,1,3,1,1,1,6,1.769230769,0.0,0.0,736074.0,10.67114583,1261.441563,new_sys
1561,17620339465143.0,0,565512733722479.0,3,2,8.5,31.25,0,1,1,1,1,6,1.533333333,0.0,0.0,734436.0,10.67037037,976.3875926000001,new_sys
1562,17620340180426.0,0,565040181814490.0,3,23,2.1,13.1,1,1,1,1,0,6,3.15,0.0,0.0,735970.0,10.66288194,489.5629514,new_sys
1563,17620340182933.0,0,563544410165249.0,3,2,5.9,23.97,0,3,1,1,0,6,0.545454545,0.0,0.090909091,736056.0,10.664016199999999,243.2586111,new_sys
1564,17620340548109.0,0,563564156944384.0,3,5,1.9,16.4,1,3,1,1,1,6,1.333333333,0.047619048,0.047619048,735994.0,10.6615162,1320.4936810000002,new_sys
1565,17620340809934.0,0,566074676288179.0,3,2,53.5,219.75,0,3,1,1,1,6,0.833333333,0.0,0.0,0.0,10.65905093,876.5044097000001,old_sys
1566,17620341094322.0,0,566141494962020.0,3,23,1.9,12.5,0,1,1,1,1,6,2.736842105,0.052631579000000005,0.21052631600000002,736020.0,10.65657407,863.3527546,new_sys
1567,17620341858234.0,0,580542146694159.0,3,23,1.0,9.0,0,1,1,1,0,6,2.772727273,0.0,0.0,734364.0,10.6509838,533.5386458,new_sys
1568,17620341883517.0,0,565378021928833.0,1,47,8.5,43.35,1,3,1,1,1,5,0.0,1.0,0.0,707060.0,10.65153935,1000.178727,new_sys
1569,17620342695405.0,0,564475370015144.0,3,5,2.2,14.6,0,3,1,1,0,6,2.526315789,0.052631579000000005,0.0,736068.0,10.64579861,1154.620694,new_sys
1570,17620342954561.0,0,567950144311513.0,3,2,8.4,34.92,0,1,1,1,1,6,1.714285714,0.0,0.0,735988.0,10.64399306,636.2653472,new_sys
1571,17620343190688.0,0,565376202707320.0,3,2,1.8,13.0,0,1,1,1,0,6,1.6666666669999999,0.0,0.133333333,735996.0,10.64174769,979.1731018999999,new_sys
1572,17620343493654.0,0,564222408204288.0,3,47,12.4,41.74,0,1,1,1,1,6,2.333333333,0.047619048,0.0,0.0,10.63957176,1204.2633560000002,old_sys
1573,17620343764432.0,0,563526652006402.0,3,9,2.5,9.7,0,1,1,1,1,6,2.176470588,0.058823529000000006,0.0,736068.0,10.63864583,1326.549317,new_sys
1574,17620343957048.0,0,567950168492470.0,3,23,9.3,30.05,1,1,1,1,1,6,1.733333333,0.0,0.0,736020.0,10.63635417,609.5440509,new_sys
1575,17620344070931.0,0,565366188747128.0,3,2,16.7,63.11,0,3,1,1,1,6,1.5,0.045454545,0.0,734352.0,10.6353588,926.2379167000001,new_sys
1576,17620345205758.0,0,567950061010054.0,3,2,32.6,142.03,0,1,1,1,1,6,1.6666666669999999,0.0,0.0,736072.0,10.62774306,691.6291434999999,new_sys
1577,17620345509122.0,0,565217164138411.0,3,11,18.6,54.6,0,3,1,1,1,6,1.736842105,0.052631579000000005,0.0,736026.0,10.62527778,1028.5309140000002,new_sys
1578,17620345862464.0,0,566289660781400.0,3,2,30.5,112.75,0,3,1,1,1,6,2.133333333,0.0,0.0,736044.0,10.62201389,838.2437847,new_sys
1579,17620345957504.0,0,580542242630922.0,3,85,3.5,11.9,0,3,1,1,0,6,1.714285714,0.0,0.0,735984.0,10.62203704,433.25689810000006,new_sys
1580,17620346053725.0,0,563202980712450.0,3,5,1.8,14.0,1,1,1,1,0,6,1.703703704,0.037037037,0.111111111,0.0,10.62122685,1376.172257,old_sys
1581,17620346076077.0,0,580542345964396.0,3,23,16.2,49.27,0,1,1,1,0,7,2.642857143,0.071428571,0.0,726148.0,10.62086806,296.4537963,new_sys
1582,17620346362800.0,0,580542228625692.0,3,23,54.4,171.6,0,1,1,1,0,6,1.684210526,0.052631579000000005,0.0,736074.0,10.61885417,457.60324069999996,new_sys
1583,17620346700858.0,0,565528458373564.0,3,23,10.0,20.5,0,1,1,1,1,6,2.76,0.0,0.0,736078.0,10.61607639,960.6531018999999,new_sys
1584,17620346877038.0,0,564118506704898.0,3,34,4.7,17.83,0,3,1,1,1,6,1.466666667,0.2,0.066666667,736056.0,10.61309028,842.5023727,new_sys
1585,17620347349126.0,0,566098613377819.0,3,2,1.9,13.0,0,7,1,1,1,6,1.307692308,0.0,0.0,735976.0,10.60998843,871.4130671,new_sys
1586,17620347373182.0,0,580542278586550.0,3,2,4.6,17.73,0,3,1,1,0,6,1.8260869569999998,0.086956522,0.0,734346.0,10.60979167,384.5925116,new_sys
1587,17620347547235.0,0,580542478830462.0,3,9,9.5,24.35,0,1,1,1,0,6,2.388888889,0.0,0.0,736042.0,10.60833333,186.21576389999998,new_sys
1588,17620349374593.0,0,565852019236669.0,3,2,7.8,32.4,0,7,1,1,1,6,1.705882353,0.058823529000000006,0.0,735998.0,10.59395833,888.5928241,new_sys
1589,17620349380884.0,0,564136943878144.0,3,23,3.8,15.02,1,1,1,1,0,6,1.705882353,0.058823529000000006,0.0,735976.0,10.59453704,835.5067477000001,new_sys
1590,17620349629202.0,0,565598029881013.0,3,23,3.5,12.88,0,1,1,1,1,6,2.92,0.0,0.0,736068.0,10.59144676,959.4492939999999,new_sys
1591,17620349939621.0,0,567950163095037.0,3,47,2.5,9.0,0,1,1,1,0,6,1.8125,0.0,0.0,734358.0,10.58873843,116.57659720000001,new_sys
1592,17620350483431.0,0,565830055758272.0,3,2,5.6,25.6,1,1,1,1,1,6,0.8125,0.0625,0.0,736050.0,10.58324074,893.2397338,new_sys
1593,17620350739559.0,0,564125668220929.0,3,2,18.9,62.0,0,3,1,1,1,6,1.941176471,0.0,0.0,735970.0,10.5816088,898.3238542000001,new_sys
1594,17620350904994.0,0,567949985835303.0,3,23,11.2,25.74,0,1,1,1,1,6,2.625,0.041666667000000004,0.0,735974.0,10.57790509,773.3665162000001,new_sys
1595,17620351804322.0,0,563538284912641.0,3,15,2.9,8.0,0,1,1,1,1,6,1.625,0.0,0.0625,735966.0,10.57033565,1324.6162960000001,new_sys
1596,17620352108038.0,0,580542351606278.0,3,5,7.5,31.25,0,1,1,1,0,6,1.526315789,0.10526315800000001,0.0,726146.0,10.566516199999999,285.5743866,new_sys
1597,17620352545434.0,0,567949957090675.0,3,5,9.7,34.94,0,1,1,1,0,6,1.8666666669999998,0.066666667,0.0,735942.0,10.56332176,495.4844329,new_sys
1598,17620352935850.0,0,580542342797036.0,3,2,8.3,28.88,0,3,1,1,0,6,1.4090909090000001,0.045454545,0.045454545,735988.0,10.55853009,300.5891319,new_sys
1599,17620353130976.0,0,566361813230651.0,3,23,1.8,9.0,0,1,1,1,1,6,2.631578947,0.0,0.21052631600000002,734440.0,10.5575463,824.4991435,new_sys
1600,17620353136844.0,0,580542355093769.0,3,23,20.9,56.32,0,1,1,1,0,7,3.714285714,0.0,0.0,735992.0,10.55747685,279.276088,new_sys
1601,17620353296117.0,0,580542473660462.0,3,11,1.6,9.0,0,3,1,1,0,6,1.588235294,0.058823529000000006,0.0,734362.0,10.5562963,166.4811458,new_sys
1602,17620353356028.0,0,564035792343041.0,3,23,2.0,9.0,0,1,1,1,1,6,1.5,0.090909091,0.0,736020.0,10.55761574,1236.618542,new_sys
1603,17620353948800.0,0,580542238071414.0,3,23,2.1,9.0,0,1,1,1,0,6,1.727272727,0.272727273,0.0,726148.0,10.54989583,474.2492477,new_sys
1604,17620353989486.0,0,580542449505959.0,3,2,3.3,16.0,0,3,1,1,0,6,1.6,0.066666667,0.0,735954.0,10.54983796,217.44258100000002,new_sys
1605,17620354009233.0,0,580542156407156.0,3,5,3.4,19.65,0,3,1,1,0,6,1.473684211,0.10526315800000001,0.052631579000000005,736066.0,10.54751157,424.3755671,new_sys
1606,17620354313317.0,0,564286035202049.0,3,23,15.5,44.43,0,1,1,1,1,6,1.928571429,0.035714286,0.25,736066.0,10.54674769,1192.537951,new_sys
1607,17620354443457.0,0,580542173881848.0,3,2,5.4,25.76,0,3,1,1,0,6,1.75,0.1,0.0,736008.0,10.54315972,514.565706,new_sys
1608,17620354501211.0,0,565376143924461.0,1,23,1.3,15.13,0,1,1,1,1,5,0.0,0.0,1.333333333,721982.0,10.54390046,1000.465208,new_sys
1609,17620354714038.0,0,580542331112144.0,3,2,27.7,97.38,0,1,1,1,0,6,1.526315789,0.052631579000000005,0.0,736012.0,10.54244213,320.2107407,new_sys
1610,17620354870480.0,0,563969111625728.0,3,2,33.1,106.13,0,3,1,1,1,6,1.941176471,0.0,0.0,726128.0,10.54193287,1248.352581,new_sys
1611,17620355432952.0,0,567950180314226.0,3,47,9.0,24.15,0,1,1,1,1,6,2.0,0.0,0.0,734428.0,10.53716435,594.5063542,new_sys
1612,17620355556269.0,0,563541883953154.0,3,9,17.8,36.3,0,3,1,1,1,6,0.882352941,0.058823529000000006,0.0,0.0,10.53356481,1227.298067,old_sys
1613,17620356227649.0,0,563888529088515.0,3,2,5.3,17.47,0,1,1,1,1,6,1.8,0.0,0.0,726156.0,10.52791667,1231.328079,new_sys
1614,17620356469632.0,0,565891070828927.0,3,2,18.6,58.03,0,1,1,1,1,6,1.9583333330000001,0.0,0.0,736036.0,10.52627315,908.2839236,new_sys
1615,17620356526540.0,0,580542283552762.0,3,23,2.9,13.7,0,3,1,1,0,6,1.56,0.4,0.0,735986.0,10.52569444,399.5696528,new_sys
1616,17620356924616.0,0,563993464537088.0,3,23,16.0,40.3,0,1,1,1,1,6,1.9333333330000002,0.0,0.0,736010.0,10.52164352,1231.281296,new_sys
1617,17620357943950.0,0,580542173383148.0,3,2,10.9,38.3,0,3,1,1,0,6,1.470588235,0.0,0.0,735970.0,10.51027778,377.3689352,new_sys
1618,17620358216477.0,0,580542353745212.0,3,23,16.0,43.8,0,1,1,1,0,6,2.92,0.04,0.0,736040.0,10.50783565,268.3109144,new_sys
1619,17620358501413.0,0,566294380486223.0,3,2,7.0,23.15,0,3,1,1,1,6,1.384615385,0.0,0.0,734380.0,10.50423611,837.405,new_sys
1620,17620358540732.0,0,567949998291764.0,3,2,4.3,13.77,0,3,1,1,1,6,2.9411764710000003,0.0,0.0,0.0,10.50532407,757.6224421000001,old_sys
1621,17620359456803.0,0,567950144173656.0,3,23,14.2,42.08,0,1,1,1,1,6,1.9166666669999999,0.041666667000000004,0.0,736080.0,10.49657407,604.1604167,new_sys
1622,17620359684534.0,0,580542276786687.0,3,9,56.7,148.69,0,1,1,1,0,6,2.578947368,0.052631579000000005,0.10526315800000001,0.0,10.49109954,411.3881019,old_sys
1623,17620359893728.0,0,566310544615199.0,3,85,3.7,13.25,0,3,1,1,1,6,2.157894737,0.0,0.0,736040.0,10.49,834.5524306,new_sys
1624,17620360074064.0,0,566429213928148.0,3,23,40.2,97.7,0,3,1,1,1,6,2.730769231,0.0,0.0,735958.0,10.49010417,814.4359258999999,new_sys
1625,17620360204158.0,0,563770184507393.0,3,2,9.1,32.08,0,3,1,1,1,6,1.636363636,0.0,0.090909091,736054.0,10.4868287,1283.436713,new_sys
1626,17620360248587.0,0,580542595929225.0,3,5,21.2,68.9,0,1,1,1,0,6,1.733333333,0.0,0.0,726150.0,10.48871528,66.56728009,new_sys
1627,17620360940859.0,0,580542485503566.0,3,85,3.1,10.0,0,3,1,1,0,6,1.117647059,0.058823529000000006,0.470588235,735978.0,10.47921296,188.4355093,new_sys
1628,17620361065196.0,0,565887305320487.0,3,2,15.6,43.53,0,1,1,1,1,6,1.8,0.0,0.05,736036.0,10.47787037,907.4311227,new_sys
1629,17620361201807.0,0,564344671182255.0,1,5,16.9,42.0,0,3,1,1,1,5,0.0,0.4,1.0,721980.0,10.47579861,1131.395289,new_sys
1630,17620361319198.0,0,563999319064577.0,3,47,68.6,235.49,0,1,1,1,1,6,1.333333333,0.0,0.111111111,735974.0,10.4740625,1156.3811460000002,new_sys
1631,17620361401482.0,0,580542171875873.0,3,11,1.8,9.0,0,3,1,1,0,6,1.9,0.05,0.0,736048.0,10.47423611,519.5072685,new_sys
1632,17620361592579.0,0,580542429693401.0,3,2,3.3,13.0,0,3,1,1,0,6,1.529411765,0.058823529000000006,0.0,734358.0,10.47166667,221.42033560000002,new_sys
1633,17620362178520.0,0,580542563686656.0,3,5,10.0,41.1,1,3,1,1,0,6,3.458333333,0.291666667,0.041666667000000004,0.0,10.46833333,144.44890049999998,old_sys
1634,17620362341953.0,0,565427968614980.0,3,2,24.3,104.02,0,1,1,1,1,6,1.380952381,0.0,0.0,736068.0,10.46549769,991.3590741,new_sys
1635,17620362982201.0,0,566453677920057.0,3,23,2.0,9.0,0,1,1,1,1,7,2.666666667,0.0,0.0,726146.0,10.45875,763.2023032000001,new_sys
1636,17620363053183.0,0,580542297209107.0,3,23,14.8,43.67,0,1,1,1,0,6,2.076923077,0.0,0.0,735992.0,10.45873843,375.55100689999995,new_sys
1637,17620363161353.0,0,580542423399958.0,3,23,11.6,27.82,0,1,1,1,0,6,2.5,0.045454545,0.0,736086.0,10.454953699999999,222.25814810000003,new_sys
1638,17620363382056.0,0,564848656649577.0,3,35,5.3,16.43,0,1,1,1,1,6,1.5,0.0,0.0,0.0,10.4552662,1092.323692,old_sys
1639,17620363765727.0,0,580542345964396.0,3,23,9.0,22.55,0,1,1,1,0,7,2.642857143,0.071428571,0.0,735988.0,10.45045139,296.4537963,new_sys
1640,17620363914793.0,0,565139998451809.0,3,5,1.5,13.0,0,3,1,1,0,6,3.3,0.0,0.0,736062.0,10.44876157,1041.6097220000001,new_sys
1641,17620364010700.0,0,565926103811763.0,3,11,2.0,9.0,0,1,1,1,1,6,1.8125,0.0,0.0,726146.0,10.44706019,896.5957176000001,new_sys
1642,17620364091848.0,0,563337681313793.0,3,5,34.3,128.88,0,1,1,1,0,6,2.5,0.0,0.0,736086.0,10.4471875,414.45511569999996,new_sys
1643,17620365195886.0,0,567949994292640.0,3,2,2.8,13.0,0,0,1,1,1,6,1.619047619,0.19047619,0.19047619,736050.0,10.43521991,768.2237616,new_sys
1644,17620366005590.0,0,580542297875344.0,3,35,6.3,19.49,0,1,1,1,0,6,1.7916666669999999,0.041666667000000004,0.166666667,730296.0,10.42726852,374.546713,new_sys
1645,17620366380266.0,0,564600290938202.0,3,2,4.9,20.72,0,3,1,1,1,6,1.5,0.055555556,0.055555556,735994.0,10.42364583,1039.244016,new_sys
1646,17620367066710.0,0,565930938604535.0,3,9,30.9,63.91,0,1,1,1,0,6,1.684210526,0.21052631600000002,0.0,735986.0,10.41675926,299.54898149999997,new_sys
1647,17620367151035.0,0,565452493493629.0,3,9,18.4,45.23,0,1,1,1,1,6,2.0,0.1,0.0,736038.0,10.41503472,778.5141667,new_sys
1648,17620367153171.0,0,580542431034226.0,3,85,4.3,12.96,0,1,1,1,0,6,3.0,0.0,0.0,736010.0,10.41498843,227.37375,new_sys
1649,17620367764991.0,0,567950126767581.0,3,5,16.2,55.6,0,3,1,1,0,6,1.19047619,0.0,0.14285714300000002,736074.0,10.41090278,633.1675347,new_sys
1650,17620367944042.0,0,566428710610358.0,1,11,2.1,20.04,0,3,1,1,1,5,0.0,0.0,1.0,707060.0,10.40847222,813.3008332999999,new_sys
1651,17620368189424.0,0,563437721034752.0,3,7,9.6,27.51,0,3,1,1,0,6,1.4444444440000002,0.0,0.055555556,735980.0,10.40747685,1342.856377,new_sys
1652,17620368255481.0,0,567950082749491.0,3,35,2.5,8.0,0,1,1,1,1,7,3.952380952,0.0,0.0,736086.0,10.40674769,699.1768866,new_sys
1653,17620368923842.0,0,563881546350594.0,3,23,5.8,19.42,0,3,1,1,1,6,2.625,0.0,0.0,726148.0,10.39741898,1089.358623,new_sys
